year_month,cpu_narrow,cpu_broad,cpu_sentiment
1985-01,35.46986754189647,67.55832221514663,146.6982429132885
1985-02,12.95703327827725,16.96014878949829,98.2490984759793
1985-03,35.61842122547449,61.08541458098598,229.2548635519407
1985-04,59.48534567220221,48.46209528299546,178.4054187347602
1985-05,26.3754565104106,34.62111364528619,90.87904605622629
1985-06,47.98880884131756,62.90431863745125,193.3875934256623
1985-07,20.5813991630228,41.78224165208552,151.5792285324354
1985-08,50.57503185195272,46.82144787746436,196.6691115300177
1985-09,6.830367709213935,32.34419699922763,176.5529384494832
1985-10,36.16061997583508,38.80617708552808,88.00613544362467
1985-11,59.71926564282245,50.98522626345851,149.8091515673838
1985-12,45.67302241077439,79.41200446775537,140.8971524663806
1986-01,49.78405911019944,66.54388339978462,160.8925824114341
1986-02,50.02294701747127,92.89808599415743,90.70969457027324
1986-03,31.02705982232726,59.34298895094816,115.8333102746254
1986-04,55.00245139181323,78.9495241417244,167.4736190419497
1986-05,81.1126954768432,58.55612297115462,139.0974812338083
1986-06,35.5618777662045,44.84519382378947,134.0471199469111
1986-07,18.67637474797563,42.77231590591698,120.5235874066568
1986-08,45.71197431181437,54.2672984419332,86.08809747002769
1986-09,46.45598842175898,54.9405600366031,91.72737910825364
1986-10,40.2027622238688,47.58615976459956,115.4573682905679
1986-11,37.29420071206908,56.48062877666842,87.80776262370918
1986-12,23.37973172341534,27.05969368278355,113.1663189369906
1987-01,14.8354404259587,26.5474213679473,93.04804468554302
1987-02,19.9976900913576,31.02641017232395,102.3688035287696
1987-03,42.83124603705503,57.19421461994501,81.2862433935134
1987-04,33.28435976518052,68.72215995558533,144.825141071926
1987-05,15.79764792351287,37.4224912820287,95.74334133398561
1987-06,69.0395157980754,91.810960742404,53.1044016346685
1987-07,29.49979786018116,49.24995460568267,95.41366130190168
1987-08,53.03207401303703,78.87926991693539,110.6865839315854
1987-09,43.31263442715538,54.576575234815,112.8783212560805
1987-10,29.56305626857874,59.46292182734698,47.24093741348581
1987-11,44.08399627259301,69.5181324515194,80.18436051612298
1987-12,38.1794982308897,67.93597478192733,87.54951554231116
1988-01,65.68817681224964,59.5011010467318,74.03886108280409
1988-02,39.81335997632413,46.95233995244681,68.82243069725507
1988-03,52.23984552287785,49.33279883450959,58.50088782759651
1988-04,41.49108080092698,56.28048698391454,61.81143445487815
1988-05,64.50662595071576,69.65771754358572,64.95569610703751
1988-06,49.12462727674738,59.70531754334269,128.9017127426466
1988-07,88.6974116628794,81.8002446175282,107.6612076583498
1988-08,35.90558415755838,53.30626304365295,200.4429780795468
1988-09,51.0492200459249,82.79439019861687,134.0208620125958
1988-10,58.86802987861233,65.21356425336465,147.5288703072246
1988-11,41.86168675910783,70.4766838559893,35.62511749784812
1988-12,45.3682107984006,66.98166395922856,78.4425469533729
1989-01,77.1385812132835,77.00913893454613,46.08938036338679
1989-02,66.27829118331786,72.85689962987234,119.4975215451441
1989-03,73.40800350134104,96.40968574500687,170.1537112725865
1989-04,80.56676123945645,95.59184713497957,91.89279093238798
1989-05,80.99885986457772,76.19232365679593,143.9050585587746
1989-06,71.06317363691458,84.76317143429101,120.2222171845487
1989-07,58.47161447528884,83.42838378903596,120.3106817970691
1989-08,61.04608532132553,63.58219547586413,133.8192831943833
1989-09,57.54401039880094,68.15982744819794,105.3326457672883
1989-10,26.05330573170767,37.44573981636328,126.002981707731
1989-11,90.83194556003512,92.88364157850644,95.32641138990027
1989-12,45.56474139924333,73.40004344313502,62.30144790276874
1990-01,29.38214731903035,72.14284625036474,84.02366084065147
1990-02,122.804548619275,113.7059111642574,124.897527905151
1990-03,71.22734838774308,103.6602187334716,97.73587981194028
1990-04,99.19044505817791,111.2849680959211,93.6704043512463
1990-05,77.28593004670927,122.0958570160802,88.79252670358446
1990-06,53.24437705220828,74.19536375858141,103.299821435183
1990-07,72.02232413953303,90.85037338039051,103.7149095549987
1990-08,117.886447990595,134.4694957743897,100.8055617866666
1990-09,58.09465989055024,155.8916896462406,105.8705381138464
1990-10,73.00094490341807,99.6447690128698,74.50522311319449
1990-11,66.44534302247959,88.09255880139058,86.90310058431855
1990-12,48.98092943904788,91.35061794630926,65.89071162429197
1991-01,87.69271008224598,146.2287443291401,55.11678084164718
1991-02,94.86772484127918,114.0675709259751,72.23823431283468
1991-03,75.24274199928014,102.4945229621043,72.27891713524025
1991-04,82.10491130141429,85.86508699152999,118.2876480199682
1991-05,43.50092282027961,101.7517434340518,101.7147404835969
1991-06,43.21326134181221,66.67015387562601,59.56581313670593
1991-07,37.74757709568919,84.46856056750687,173.9998892471171
1991-08,48.75885671874617,79.04008080320096,91.31208954936612
1991-09,54.31445917388633,85.80278641107003,119.0696044732703
1991-10,51.19031551543623,67.66771860062826,160.8437584909671
1991-11,50.34611090434093,70.57733207088495,98.28348800761921
1991-12,67.57951697497468,74.64135884597111,96.39597813465231
1992-01,32.19514472425004,64.47825808770928,117.9313183930085
1992-02,84.0204368759294,97.19468672573922,141.1433257118601
1992-03,49.47123355179107,76.6615838223362,184.3027034641549
1992-04,57.37703098673735,63.80351959271611,147.5722236015887
1992-05,136.9783432098814,115.5010142627956,83.37936600890335
1992-06,79.84958227654914,94.95809872525184,163.1530127980303
1992-07,55.3965917454341,66.53817565308798,136.9104913761668
1992-08,62.53373547123166,76.31266101679343,116.7756314968916
1992-09,73.90058386840124,99.84795430221884,111.3535644815461
1992-10,47.35591193613944,92.55624324368364,131.2639913055611
1992-11,58.23105425544832,83.25646564983883,49.07320057504891
1992-12,73.15981062406061,74.23871293382035,104.5983842219628
1993-01,50.92586726405997,94.87923158365152,126.3841633052899
1993-02,62.012268403619,117.372234925571,87.81215844157074
1993-03,34.85777212103773,79.00171253316621,111.4758288334554
1993-04,32.45313169348451,65.41640378047123,96.24360067473941
1993-05,64.29778721981174,119.445979410035,99.76429541231153
1993-06,59.03388419559496,113.3820778779052,69.98838475868725
1993-07,23.16855502642861,100.6883178352012,117.849466771986
1993-08,51.5924651309068,98.8227972699639,94.0135787702458
1993-09,68.18399781996702,69.85858242236917,105.8806805579729
1993-10,83.0548414072827,79.04993766532334,133.9458227291427
1993-11,30.52361855107574,66.88161804582047,75.52437435528148
1993-12,54.70037423502065,81.940040549918,133.7136514372668
1994-01,44.38825542083084,64.9926462808488,57.29640586527173
1994-02,59.34946937200019,61.30246719261713,81.81391995829858
1994-03,36.7139397371666,49.47724097118417,96.08066832305902
1994-04,33.29930552255661,65.98691171086043,136.2467858774435
1994-05,59.66205374552462,84.52034848314915,104.1421181186718
1994-06,47.79344737291986,72.09922690230297,85.51835664827667
1994-07,38.84451347480748,66.58580692129317,91.55807868337243
1994-08,26.87287122669527,66.06228916014787,63.19016876133533
1994-09,28.8265489714246,55.4083959426694,106.1850310747828
1994-10,65.23996625897762,79.58226681469705,118.429026355768
1994-11,38.53649583396978,69.56417193463696,44.2170235682828
1994-12,40.73532559808582,71.68393217376678,45.27453344743299
1995-01,31.25788422948327,66.19917466621389,100.6136760146859
1995-02,30.51423164412201,69.06943229781417,123.6422462256237
1995-03,105.309561795734,90.05112316299943,183.5002373131456
1995-04,93.25528191746098,69.29215187565588,97.93840785563822
1995-05,41.85213301855065,108.9152291664616,73.82962033423387
1995-06,16.91830747121653,80.55435164454798,139.079059029372
1995-07,85.86617518818585,100.6130854977486,156.3327843624564
1995-08,12.51630366303776,61.1220180199233,107.7442714426889
1995-09,85.14645595372554,79.8887036556024,78.53056797041819
1995-10,25.75049876932517,61.92883141286457,75.75637720544448
1995-11,81.09149799853009,92.30031339531833,79.63010323354196
1995-12,116.8770789441608,76.41918024430447,68.94604319089413
1996-01,157.8834921698356,152.6826376641754,67.83507809128604
1996-02,19.8963485307683,67.5957634248665,55.4267010101828
1996-03,56.09491563366754,54.01198938955621,106.7980647954722
1996-04,59.09788761697936,86.18342536416196,102.4770288467543
1996-05,24.73715093003556,52.42133915168665,104.125999966484
1996-06,71.56019467458123,83.28162750826942,61.58053960008618
1996-07,48.88075022113899,75.52310518349495,67.88016443489146
1996-08,38.44600104754247,65.00007765143306,42.42261606402212
1996-09,4.250567677183195,52.54540665018715,48.61833026500931
1996-10,38.55238720502975,58.51683126719547,89.00160640755898
1996-11,14.90911192476221,48.77218003789945,68.78330424369783
1996-12,19.03555436146803,32.6250665925084,44.10876938110005
1997-01,40.87371850700488,63.07832065292261,65.36909906233414
1997-02,52.2805046085403,81.77796182785517,98.53019208782884
1997-03,26.43038028892075,53.94149633461141,74.19339360086144
1997-04,29.22182464120753,46.94408448431216,61.61479329316263
1997-05,28.12935019517736,99.41866306649197,72.0241461428484
1997-06,42.54596564708247,50.8396210997409,90.73070390793816
1997-07,56.27779404743625,42.12097927095232,52.22995335088405
1997-08,69.10954182078942,70.43088747917737,45.06171815206199
1997-09,23.78916412531459,54.40498739979,69.29432356233445
1997-10,89.62428429698676,106.6699985488447,78.70800695964195
1997-11,71.06093509504383,66.98134192047522,23.03646301011858
1997-12,117.5068404543316,101.8694161769843,54.18743475251717
1998-01,19.56129487558246,29.18900988901255,34.87767154007149
1998-02,37.47349619995785,45.00668116712433,37.52536200348482
1998-03,34.55956226578873,69.15439321548705,57.55608664853443
1998-04,39.62370376336758,81.83605462416578,65.46381896180908
1998-05,42.74117915230185,51.81468561220083,45.67285114127269
1998-06,8.79458090952498,56.91996887157583,54.15678793284791
1998-07,42.18195317208038,48.42870898855067,103.123870217822
1998-08,62.36333049888417,61.71486513637522,39.25531340261844
1998-09,19.17844424423934,64.56412622075179,50.64810978092893
1998-10,35.32005351806087,45.56971478701097,65.65882303704737
1998-11,49.87400150085831,67.60119181422756,19.4859404583167
1998-12,48.41123254413149,56.03430616433316,38.27141447501958
1999-01,74.541003790443,64.09503294350482,25.9831076465547
1999-02,27.60071647540534,49.25652568155861,26.94749471991666
1999-03,28.14507734739012,48.92979658907049,62.90005767063474
1999-04,42.24539116024717,49.34126816645945,55.55055597862987
1999-05,36.04432021967223,53.08363307996207,89.74304134366791
1999-06,36.47940309103026,69.41974494272338,63.95782149702742
1999-07,26.23800587902662,64.23770847311083,55.03539413222639
1999-08,44.88356829559702,66.05583277210827,85.56576767288692
1999-09,46.17341219625712,54.01610323489313,101.4560478232832
1999-10,22.66884757671322,53.09764700978935,87.14310089322002
1999-11,24.1667023328472,49.31153815576229,52.11268326124274
1999-12,14.06555549655809,64.93084356188524,55.75313614051878
2000-01,31.29912507945603,76.09019288218195,68.89545539014279
2000-02,49.88900465606972,64.1604928585661,54.32011379837549
2000-03,49.7306608501343,71.43937672873662,59.83110264195491
2000-04,6.21735966315249,58.89787790500542,55.46944861809921
2000-05,68.85944011862964,106.3966608387863,78.50845420773021
2000-06,141.597117715626,113.0266154309287,78.16963769064486
2000-07,44.91772710020424,70.24046590519471,64.21087742335342
2000-08,60.11991868191395,85.2648261053901,63.41992682091249
2000-09,66.99644553145117,96.2834243968118,69.93066519846732
2000-10,60.71196599222331,77.89882604614101,97.53514889943787
2000-11,71.25331703455623,71.37002936607124,99.799372615077
2000-12,58.41395839235039,70.88498799958144,70.1388174752202
2001-01,115.9507207920345,110.8949087460027,124.7351529872961
2001-02,38.87393747409238,86.63318056499996,89.67669619796773
2001-03,72.2096420145528,75.92775515262808,150.1320462618866
2001-04,119.4950082070707,116.0354667448054,156.0622129512394
2001-05,117.3913465458571,103.3752589394486,128.8056669744022
2001-06,165.6261916722771,132.8839544747509,112.9309450358698
2001-07,133.3995679491623,106.0977605226082,184.4429865333338
2001-08,89.6182237205741,80.19665779304091,144.099311524579
2001-09,80.4007023864621,80.91947873266213,68.76436819038439
2001-10,35.22720469268512,100.982381111451,43.24481430207509
2001-11,72.56936812871564,72.48037172445842,56.10433597247996
2001-12,87.81716965343314,107.1932201697059,35.81772061290002
2002-01,95.33353364814018,99.46413109180699,103.3290618625351
2002-02,77.70590907518617,77.72647787594889,79.37420029077349
2002-03,69.96467703570384,75.0730467823015,135.3977817115034
2002-04,85.7592097610065,109.3947886008633,93.86765947957502
2002-05,38.72815868618999,64.82513734788101,127.1497669794043
2002-06,89.63889765635234,89.80773277978119,113.8792271576632
2002-07,49.82181980520801,74.74857457747966,122.7087822521697
2002-08,37.90547980731763,49.8573500693504,95.87828407130195
2002-09,109.1519437673893,112.1705087720522,94.16785681509475
2002-10,33.24358950921513,60.01328021785059,72.54955308125373
2002-11,36.54480543660988,55.66581988051602,58.6166628600747
2002-12,53.7818782163752,88.06849286634785,101.0865975424574
2003-01,63.16132047785554,85.20507243693186,114.8875566148296
2003-02,65.51193121698708,113.115342242583,90.10816974498259
2003-03,28.73603982527686,82.96767126198137,78.80978515518837
2003-04,78.61089297834069,65.77538024415841,79.99518111201151
2003-05,68.17312189394218,64.2965559791645,69.33267211492837
2003-06,79.84069643732636,92.02078360508477,71.4695801777035
2003-07,48.43591087470067,46.49426647945588,63.36235013615498
2003-08,68.15442016213555,103.2679545072301,113.1487654899872
2003-09,43.91635220931263,95.62487967419491,92.02237125444233
2003-10,19.79907709224295,35.14205261122288,125.2950651987989
2003-11,84.61933992556045,74.29162737880021,74.22518312672052
2003-12,66.68888997203743,72.94207312006354,76.69747554705052
2004-01,30.91209710458254,55.08353534068938,62.4312650397238
2004-02,83.36241487221508,84.20337688521901,89.65578073576106
2004-03,74.95039061146971,76.69792612047354,91.78733501472036
2004-04,51.67751167559993,56.96580741361412,104.4397323563028
2004-05,39.72220424211492,61.78423388389741,81.48774705828109
2004-06,76.1879679490762,103.5657061408146,74.6491524382481
2004-07,44.51545916084662,61.82473229343318,93.92166765013415
2004-08,40.17770536040194,80.43203199899415,55.66770123617263
2004-09,53.57669937808875,71.28771393587732,80.73797040443495
2004-10,72.19571844454242,88.4663509582705,61.5886792536824
2004-11,58.96485575095986,62.60788373539913,93.42703058683391
2004-12,49.13861392140982,58.91936352978344,86.68841962656705
2005-01,71.99700972442385,77.18132677294133,69.10983815968997
2005-02,58.14011810410442,81.82094522193036,74.08728744653666
2005-03,74.35200469396068,80.92282521805811,128.274167504413
2005-04,89.40061828556145,111.512758301652,52.36583351335261
2005-05,30.89318635213817,58.85471038918391,58.90969596584513
2005-06,113.952623450507,113.440957962176,129.781830509706
2005-07,124.4536697613939,119.6166924219471,90.83956998510764
2005-08,61.45025915540582,125.1455201241872,53.28960190894429
2005-09,45.91681164088438,114.4033462666447,133.5835672807671
2005-10,67.77683552220152,78.61951760403686,63.53567683127509
2005-11,35.14283956132351,48.08805127128444,37.28376635643613
2005-12,63.21892444805298,89.89917618248093,71.5664832110526
2006-01,60.31940423572917,78.1619103508798,60.06443688022733
2006-02,51.41418950400929,58.08950138276807,50.13012342269787
2006-03,50.62177511051787,63.69343157765294,47.24162847463975
2006-04,63.28633080695503,95.70854025399431,96.85907776420775
2006-05,88.88738584392816,85.11748294738004,101.8536641149805
2006-06,98.50826112456268,108.5999162273029,72.82242895203025
2006-07,68.4012690301673,72.9009975682878,60.7457817557294
2006-08,62.46873330181849,52.61638439233926,70.9051817203936
2006-09,33.88838877901006,58.5215043123793,61.93232126959343
2006-10,68.12084234697775,68.92874993365213,46.38711364114661
2006-11,133.2230633760435,106.0914768796293,98.75949305923136
2006-12,120.6661914807786,94.54651268296978,40.38273616263678
2007-01,236.5816194846731,178.1255810252685,111.6110629465688
2007-02,114.6677826792824,84.04866045441341,70.51075457742117
2007-03,109.0567531138524,80.23075448259326,83.86809571494538
2007-04,127.1448605352106,89.13634608942202,109.9209665210162
2007-05,118.5267368932081,93.76837645008415,90.29364602970217
2007-06,217.9869036993188,150.1317940804952,85.53485829508057
2007-07,141.280019969104,105.6182621439568,118.2945248157402
2007-08,112.8446654489199,114.1590387356437,34.60606484031161
2007-09,159.12001809998,132.1205887929833,87.85047638248142
2007-10,107.0537527645288,102.3235637588462,72.41423814988657
2007-11,154.4822115570415,125.6558127331371,79.33332096658347
2007-12,238.8189713338858,155.1640632824951,108.122407601231
2008-01,165.6336874211173,139.2533402576215,95.83928686502561
2008-02,143.7494011381449,122.7193082646409,108.8007354594224
2008-03,111.8764473857141,75.81287366978738,168.3400792118203
2008-04,143.7237090890746,125.5569039303351,183.7692272918159
2008-05,153.0421898952136,127.7205229534493,130.6680785599344
2008-06,135.8660805877024,115.9803424118545,160.1751977872522
2008-07,115.7711351437055,124.9816884743591,197.6615257065074
2008-08,96.267090759202,83.66237717798613,126.8785731416115
2008-09,153.1014230913659,118.9093738827271,121.5728656461807
2008-10,144.1778831620338,142.5269677406037,82.84158339944823
2008-11,209.6512061056102,152.8777941692352,153.7492299403578
2008-12,259.0702689307687,163.3100184238425,172.9320409301234
2009-01,149.9534896466662,116.1628082130053,105.343069409299
2009-02,291.0149030287066,182.2153646153463,87.35116921559857
2009-03,186.2870508006509,133.0478486277585,159.7749102270646
2009-04,156.7468663210873,108.465251170677,139.1573970449797
2009-05,109.7012555115463,91.35034871373784,95.48338096802075
2009-06,273.108070213067,153.8476118799066,94.69795388824089
2009-07,128.4862425503439,109.3226554690282,107.798249130711
2009-08,177.1713440594781,140.2064078361252,94.69398430284836
2009-09,195.9930751568754,134.4063733120436,134.9178117256334
2009-10,188.4405641685075,136.9132086159332,153.4412441240869
2009-11,237.6927968813642,150.5714707395396,156.1242567839375
2009-12,199.6980169765386,136.2824902826528,178.1244852392526
2010-01,142.7953808637472,157.4250527116819,129.3161601677126
2010-02,189.7571030408716,103.2944796786653,101.6749755767076
2010-03,128.2830269972474,105.2706005645045,140.0521618397757
2010-04,180.6314427770782,141.3038433981428,97.4791254645314
2010-05,218.4810766855011,207.0325303363557,115.9692374877884
2010-06,125.3917697019354,186.901216588103,189.573045870722
2010-07,177.8727001151589,146.9875035219322,160.5286761002205
2010-08,215.8392349855321,203.4811030866874,114.9829829086879
2010-09,138.3132530783651,150.3950469848046,89.02409679487252
2010-10,128.7358052955516,113.6612238813428,127.3264682815323
2010-11,187.4332260150403,133.5892983860756,122.1981699956423
2010-12,108.1830343401069,109.7855849245136,169.7452420040375
2011-01,161.9993709894809,114.6304392473998,157.6002011348096
2011-02,137.3941093969561,105.1403207928602,117.6172795247258
2011-03,138.1062413260317,151.5108655739671,131.1437585987564
2011-04,178.1156231171944,212.476455347773,126.8235496951994
2011-05,48.23449430857941,119.0624930037153,92.45128325378641
2011-06,134.1873926126111,131.9819415504554,112.841260249804
2011-07,118.9764009994101,109.948812751712,121.1003688727524
2011-08,179.3997087767121,154.1888956319397,116.3132031290541
2011-09,187.2010028918444,151.8121535984262,207.2115153729933
2011-10,178.8737765529758,147.1466074240526,145.0837474797456
2011-11,130.7976327736243,154.18584925946,91.31019746564476
2011-12,248.1207753936198,192.3449666285942,144.1201520391676
2012-01,113.0720918174707,91.7486252277147,85.31317032848031
2012-02,82.62623719688764,124.9617129931939,69.53473284433193
2012-03,132.6466294776453,135.7429747896406,165.7182570033025
2012-04,86.03946034966258,88.96834349234095,92.90171467510669
2012-05,46.92046752435913,82.68261794204322,99.83136883706759
2012-06,55.14036700047281,96.64136593735564,110.3644694198154
2012-07,170.650049754567,177.7341473686016,89.78524155209402
2012-08,196.1274166484999,170.5760551157763,100.0398341104305
2012-09,115.1645481029786,82.39156592191267,59.65291447543979
2012-10,119.3666693513785,89.80087461778481,69.70346272889707
2012-11,169.700236093275,126.1278856060732,73.44001293821391
2012-12,124.0838461295234,110.7920660895776,61.88652921214217
2013-01,160.7679682075206,124.4684965266302,123.9317510011711
2013-02,94.02821569707064,113.7748809131365,70.73430099488013
2013-03,129.3992732666659,127.5637482912804,87.06100441772861
2013-04,110.3031041117886,121.2451742049213,112.748074129756
2013-05,97.33657462854029,98.67093696850728,74.3245751753153
2013-06,113.623396940407,84.74630386308081,68.75872306269063
2013-07,174.1561613696674,160.7526835944483,67.54400937171835
2013-08,75.71787298438495,89.75381362885409,80.04897837436323
2013-09,112.1351592953918,113.4471868108147,90.00140749641514
2013-10,164.2914337132269,138.2219867154752,127.9147274002133
2013-11,97.0444303814926,93.28548137796278,61.33055281671508
2013-12,122.3498960376838,125.9627301532953,90.4919944994358
2014-01,159.0883590816582,117.9806886681581,47.86782820299257
2014-02,194.3586070470405,130.7600667563353,92.94770177017945
2014-03,69.46350195365983,92.05904141614191,86.37191628940218
2014-04,152.9148626314556,139.3579762271972,90.09065209917296
2014-05,113.5097059617521,85.40054801986558,114.8193397009754
2014-06,70.2247652317994,91.11893056957224,128.0587611492381
2014-07,127.0025397333576,119.8853172410771,80.41651236514883
2014-08,48.46091168115398,64.79671240366312,72.92234259765199
2014-09,192.8163016866004,148.819678334386,51.39921800898143
2014-10,34.89134686104362,98.04202542015774,64.23767208698766
2014-11,146.2484168640269,124.8233565902436,114.8113664967781
2014-12,139.1639099640311,115.9101000895272,95.3819260880252
2015-01,142.4795313206932,139.9009448412053,74.76159845059838
2015-02,120.3507271137905,110.2252275530118,60.9074280699142
2015-03,85.09453026611405,104.1093423556499,127.8296881247373
2015-04,42.58714847303734,74.8704826091618,87.4862087291582
2015-05,211.1854457874233,166.2201351791766,93.57739838450144
2015-06,90.16344685407576,83.99767985724536,120.0125085025132
2015-07,86.38858997694594,80.73922401702397,96.41237899270358
2015-08,85.95421385007883,91.07997860433633,219.1870188813449
2015-09,129.2006977808144,118.7810142064669,158.0650104940651
2015-10,177.8145642627828,154.1320802779433,126.9631817574733
2015-11,199.4278782361315,140.665044889121,138.326550816877
2015-12,192.8180716469267,140.8970016199875,114.0765154034822
2016-01,104.5998543485994,114.6800555372952,138.5947597538382
2016-02,102.2369088006319,117.194737261242,108.4478190633213
2016-03,123.8969712153862,78.03503130796034,136.6576160171499
2016-04,226.2612112623542,153.6501975902174,87.16264821658818
2016-05,99.7629067805342,108.3978219823957,70.9448409530997
2016-06,137.8157681789212,139.8051042397184,124.2544616318138
2016-07,139.240406860998,137.6575508191449,73.01113877403658
2016-08,169.1610642548068,122.3484770758162,68.90670751829798
2016-09,155.5017576072651,128.0670274723116,128.0129331060679
2016-10,80.53289743840882,112.9235787490761,45.53940609325657
2016-11,554.2340759391794,351.3599199734304,116.1058415877899
2016-12,351.1231847818375,275.5385343090123,137.1467920098174
2017-01,373.6910509243575,272.5854515400916,198.7334961073701
2017-02,212.6269868575728,158.6531109092953,180.2493626271784
2017-03,281.3807864286775,208.4544839633456,203.5078346942684
2017-04,303.8349499438502,185.3535936382205,150.0930521780226
2017-05,281.4606227362563,182.4704283342507,168.9534644047758
2017-06,388.8914246821411,251.9154771286266,124.2607731382639
2017-07,288.158485339547,200.3408091196024,130.125987748554
2017-08,231.4473417526105,171.6623992943115,112.388231313317
2017-09,284.1111906443856,179.1285333195559,136.469570857704
2017-10,150.9924183598505,129.3829351952806,162.3241931852581
2017-11,302.0409915778268,185.4435102705673,73.44922020811225
2017-12,159.5731670150447,158.810515148193,82.24819426384646
2018-01,197.2332525554197,154.8731925884962,135.4636000399107
2018-02,165.756366354844,137.2728908542708,88.07439473415276
2018-03,208.4785522331171,132.2254628402504,88.20136440826732
2018-04,285.4034764632481,173.6074435953342,154.1602683670647
2018-05,272.00716355905,217.4008931227434,134.523553325893
2018-06,152.3951405643082,135.6966448685218,110.6737323136815
2018-07,168.2987229075484,140.7094626943893,146.1790887713988
2018-08,185.9160590267065,160.5224680524658,83.91052392820819
2018-09,129.5882397437171,102.3548699958393,103.5799834354804
2018-10,208.0067230923123,163.2956958347696,73.45791778939005
2018-11,194.8955115904181,144.4661349851958,91.6751064908421
2018-12,203.8776062576293,179.5547527853041,89.02207453424465
2019-01,296.1897966341996,224.0056007601654,115.3168245063382
2019-02,147.8971046631048,176.4269968989619,86.72775499571799
2019-03,298.9919218365096,186.8819307882431,151.1870606033128
2019-04,147.0272147995472,108.1599631043451,93.28410379234886
2019-05,158.8897253155004,167.7781184295624,64.89778318781207
2019-06,354.3499065347115,238.8511974395579,120.9487424603519
2019-07,283.0596286723551,193.0857753136256,71.4372255560954
2019-08,232.5298322370732,178.9666080319283,133.9737840839158
2019-09,587.0005895347282,401.9610964896011,187.849853959983
2019-10,261.2441835533486,206.030343107628,118.365860896258
2019-11,312.2145454632087,247.023589344968,99.30200944508188
2019-12,511.0166266381334,406.6881338827288,90.82762257418993
2020-01,305.9690553815524,244.0712447776972,100.1325214720415
2020-02,264.3640928001201,236.2335625461793,73.8785882773106
2020-03,305.1005045177365,258.4800037625964,45.2097441751653
2020-04,377.7695471533427,285.6203256478917,46.44780974978283
2020-05,245.3517317136611,254.2672005954203,69.68191440634959
2020-06,134.2082403879148,171.4231950736024,58.57721703127867
2020-07,208.150393039499,169.0133083152489,62.5394917526845
2020-08,235.5495910268646,246.9111696181857,60.25033587681727
2020-09,247.9645956967325,172.2231494161901,78.74275677925701
2020-10,376.0488741894221,257.3684245881657,64.86311142334016
2020-11,402.3155554362106,323.4380966780867,87.78406677910556
2020-12,511.2711537443506,396.731139063225,65.74856004229605
2021-01,257.0615514640529,166.27685026874,
2021-02,423.27553832849,259.4310253322731,
2021-03,271.0594150576149,215.8556382539524,
2021-04,178.4470105066247,152.3788882068065,
2021-05,210.7233503911551,151.8663306266657,
2021-06,361.6580292972939,231.4226199316193,
2021-07,454.490159158827,333.5163262375617,
2021-08,209.2305746140933,151.1863414293364,
2021-09,547.6861586784817,405.5224236303848,
2021-10,718.5017959517941,424.9895754476249,
2021-11,916.281523060572,553.8235428844982,
2021-12,532.4487159382658,308.3799373091451,
2022-01,517.3933435968448,313.3525284297924,
2022-02,215.8836024293797,164.4532690163843,
2022-03,445.7135559546776,329.2777114687682,
2022-04,411.1465749693597,296.3402897499734,
2022-05,517.952851614523,403.6409355642895,
2022-06,453.9889857708172,292.6717403015228,
2022-07,430.0368447114691,342.6823597000161,
2022-08,393.8136113321517,306.4522123501768,
2022-09,399.5879396000383,305.7251437454912,
2022-10,480.4577871430489,374.0215347900981,
2022-11,405.8293377873721,277.9059282130951,
2022-12,243.2915296753453,185.303877052761,
2023-01,339.3936005549683,311.8762762384893,
2023-02,476.7080986035535,386.5030987808549,
2023-03,327.8977366306982,307.7456996970709,
2023-04,364.4916231642655,325.4335613098241,
2023-05,401.2445146894636,307.9598985514335,
2023-06,341.8180541810245,264.9357212649188,
2023-07,326.6756969429871,222.4917869442998,
2023-08,399.9657181666479,299.8382754483674,
2023-09,304.6888954435193,242.1260214431249,
2023-10,412.3024007899803,248.5125125902106,
2023-11,432.7854105225091,301.0517750364916,
2023-12,414.8548514305776,292.7260983951576,
2024-01,359.7361661482672,214.5622262840729,
2024-02,298.9911242338959,249.3731209769176,
2024-03,267.3923151843637,282.9148327294959,
2024-04,254.9322784392623,214.8944819966602,
2024-05,331.6196707242693,290.0905481889018,
2024-06,280.3452200210886,212.0434644976111,
2024-07,276.7154230735746,202.7232876422069,
2024-08,277.2457982569128,248.5579562343039,
2024-09,292.8791576312872,265.5946761960328,
2024-10,441.1628474623064,282.8533795572276,
2024-11,828.8847567632874,452.7498189811877,
2024-12,500.7494760894832,349.9421628085969,
2025-01,777.9415803367268,483.5472212184168,
2025-02,856.9651554650449,618.489119800285,
2025-03,679.5101097693873,492.0940892681166,
2025-04,785.9236139390551,532.5790378712795,
2025-05,841.727559318065,527.1903901984077,
2025-06,741.7385553517523,441.6305309982437,
2025-07,586.7771438685912,426.9024593160169,
2025-08,695.9696595412709,467.507261335314,
2025-09,595.900211678438,380.8296005759061,
2025-10,557.4668738749439,398.0886153892228,
2025-11,356.8451010334185,265.6349562948066,
2025-12,589.5610736437983,409.6672578572629,
2026-01,671.4744998353278,436.6859442612227,
2026-02,511.0877472860654,331.1198123678801,
2026-03,369.4804463839415,287.8887939894819,
2026-04,365.126721524128,297.8875973577915,
