year_month,CPU_US,CPU_UK,CPU_DEU,CPU_FRA,CPU_ESP,CPU_ITA,CPU_IRL,CPU_AUS,CPU_CAN,CPU_NZL,CPU_MEX,CPU_EU_avg,CPU_pos_US,CPU_neg_US,CPU_pos_UK,CPU_neg_UK,CPU_pos_AUS,CPU_neg_AUS,CPU_pos_CAN,CPU_neg_CAN
1990-01,19.71770739909631,,,,,,,,,,,,45.8217214011796,11.2741643639314,,,,,,
1990-02,56.76932446954146,,,,,,,,,,,,0.0,34.8932925455737,,,,,,
1990-03,79.96535851076086,,,,,,,,,,,,196.837562771728,87.86796073454708,,,,,,
1990-04,82.39339450829424,,,,,,,,,,,,0.0,88.73704462364611,,,,,,
1990-05,51.64840516576788,,,,,,,,,,,,43.66330842247235,10.74309957755779,,,,,,
1990-06,38.76875629055086,,,,,,,,,,,,0.0,13.8544672612681,,,,,,
1990-07,37.06057490150587,,,,,,,,,,,,0.0,23.54493994235396,,,,,,
1990-08,116.305685985901,,,,,,,,,,,,0.0,100.3412004943238,,,,,,
1990-09,67.73208020142094,,,,,,,,,,,,56.21489003501542,69.15671111591821,,,,,,
1990-10,22.92985076677797,,,,,,,,,,,,0.0,0.0,,,,,,
1990-11,34.29617339556865,,,,,,,,,,,,99.62553395852196,73.53682557180561,,,,,,
1990-12,35.64428815596933,,,,,,,,,,,,0.0,43.67280730084298,,,,,,
1991-01,120.9623511009991,,,,,,,,,,,,0.0,49.89870016553338,,,,,,
1991-02,41.59793444384119,,,,,,,,,,,,35.80329400765451,35.23675750881464,,,,,,
1991-03,99.45829052822614,,,,,,,,,,,,113.7802879387399,9.331656314740512,,,,,,
1991-04,81.91824082887956,,,,,,,,,,,,441.9082143171198,47.56574084297996,,,,,,
1991-05,54.37190893265895,,,,,,,,,,,,135.0114812950122,27.90070978952719,,,,,,
1991-06,67.84232462117008,,,,,,,,,,,,126.3000881523353,53.71477618130994,,,,,,
1991-07,64.07628863213631,,,,,,,,,,,,140.6044141945204,41.2438153927145,,,,,,
1991-08,48.65162114718194,,,,,,,,,,,,78.82730305410652,37.45959827046259,,,,,,
1991-09,45.72787596997745,,,,,,,,,,,,32.55579045903045,69.85666678329798,,,,,,
1991-10,74.54965152538244,,,,,,,,,,,,36.16856835138752,125.3631397949519,,,,,,
1991-11,133.6472730480432,,,,,,,,,,,,459.0734028193828,124.5318091290867,,,,,,
1991-12,59.57951916394697,,,,,,,,,,,,71.67008029054871,45.46463464562156,,,,,,
1992-01,64.35378151809581,,,,,,,,,,,,39.69698841852496,57.75181197779784,,,,,,
1992-02,86.44358470415094,,,,,,,,,,,,264.1944704652624,125.2169992191611,,,,,,
1992-03,161.7941435332251,,,,,,,,,,,,189.6203827392997,297.4379589743277,,,,,,
1992-04,47.22452734770982,,,,,,,,,,,,69.70962593811173,47.59212905927853,,,,,,
1992-05,91.3893130225205,,,,,,,,,,,,155.0153536126809,98.03315540581688,,,,,,
1992-06,128.0764760534946,,,,,,,,,,,,34.49535530542882,91.76922474070815,,,,,,
1992-07,102.6338082955882,,,,,,,,,,,,144.1058565942611,152.0960529712417,,,,,,
1992-08,66.85965784869987,,,,,,,,,,,,45.83558120678188,89.14215493275435,,,,,,
1992-09,87.8079376163759,,,,,,,,,,,,110.7455926447947,109.8754109227026,,,,,,
1992-10,93.84948298825768,,,,,,,,,,,,71.80139251589382,126.7846175604411,,,,,,
1992-11,40.74552858050244,,,,,,,,,,,,34.18605842991068,72.42291186361413,,,,,,
1992-12,79.68333732419957,,,,,,,,,,,,216.4751901137883,77.40776932153983,,,,,,
1993-01,106.8364133241671,,,,,,,,,,,,44.07509249102071,75.44238367985048,,,,,,
1993-02,102.0385951837678,,,,,,,,,,,,145.5338792792237,101.0909716208284,,,,,,
1993-03,87.3818119509153,,,,,,,,,,,,162.8579484706367,56.17815527228672,,,,,,
1993-04,115.4393060006807,,,,,,,,,,,,70.11581935433797,34.64381850946031,,,,,,
1993-05,94.96944916369571,,,,,,,,,,,,137.045636744118,109.2736071102051,,,,,,
1993-06,120.6274473334177,,,,,,,,,,,,34.66102768082368,132.8427274406681,,,,,,
1993-07,64.0141470193688,,,,,,,,,,,,237.8281131257555,63.87505884990954,,,,,,
1993-08,108.197216153088,,,,,,,,,,,,251.8059687990139,155.4296883655984,,,,,,
1993-09,85.71758891394016,,,,,,,,,,,,204.4211009651266,47.79735176650664,,,,,,
1993-10,48.42820760054756,,,,,,,,,,,,41.36295368943627,39.7734266033505,,,,,,
1993-11,92.81833057354036,,,,,,,,,,,,245.9166089025218,66.46669550127785,,,,,,
1993-12,63.32825958190105,,,,,,,,,,,,77.18632214637206,55.89265359595374,,,,,,
1994-01,78.9499507842602,,,,,,,,,,,,35.51384734256627,45.77409044310286,,,,,,
1994-02,84.10600336087104,,,,,,,,,,,,0.0,0.0,,,,,,
1994-03,74.92747138205809,,,,,,,,,,,,37.21432622084752,27.76374965863875,,,,,,
1994-04,46.07166627188768,,,,,,,,,,,,0.0,10.16033562109912,,,,,,
1994-05,82.18095988935882,,,,,,,,,,,,163.3897689419533,101.312973677834,,,,,,
1994-06,79.52099383421891,,,,,,,,,,,,42.72705109834322,67.17174231418089,,,,,,
1994-07,11.8475556791961,,,,,,,,,,,,0.0,11.0449827083925,,,,,,
1994-08,62.40793614191187,,,,,,,,,,,,73.62863595525671,42.02660922057785,,,,,,
1994-09,113.9840893135659,,,,,,,,,,,,40.43093064809965,34.27683779891433,,,,,,
1994-10,45.00576622733244,,,,,,,,,,,,79.5709322089007,25.3314824960847,,,,,,
1994-11,47.40401180773132,,,,,,,,,,,,66.82334371005359,88.43266845227171,,,,,,
1994-12,131.0303982816459,,,,,,,,,,,,121.6335020340301,179.953518186451,,,,,,
1995-01,76.55561959196898,117.7569976347754,,,,,,,,,,,74.08754954324549,118.1087243037949,,,,,,
1995-02,66.75607635163365,136.7639184788082,,,,,,,,,,,119.5956555609573,44.68217585008441,,,,,,
1995-03,109.7504716787445,111.602663261997,,,,,,,,,,,187.5820603483815,43.57499109985755,,,,,,
1995-04,74.10409177950143,104.0305246987704,,,,,,,,,,,110.708061831379,57.00939630464855,,,,,,
1995-05,46.43877666509172,114.6975949242756,,,,,,,,,,,0.0,0.0,,,,,,
1995-06,49.7852183265328,82.17342976541164,,,,,,,,,,,0.0,68.03692422271241,,,,,,
1995-07,53.30309484473223,55.41952405254141,,,,,,,,,,,114.176545151908,40.96296238749805,,,,,,
1995-08,94.3878175113916,112.7634079752198,,,,,,,,,,,147.9315949629563,47.30730853415074,,,,,,
1995-09,75.97887397506227,74.95811619409515,,,,,,,,,,,37.400294536221,87.2826101398926,,,,,,
1995-10,54.2401703636642,101.6983560492638,,,,,,,,,,,0.0,77.4886542654625,,,,,,
1995-11,54.29812157260875,65.28471036327684,,,,,,,,,,,35.8668426303163,120.172234224743,,,,,,
1995-12,125.3301458196393,73.51374863846101,,,,,,,,,,,34.70269472423185,134.4600140523347,,,,,,
1996-01,94.0233545979996,101.0150475005646,,,,,,,,,,,53.84326975198563,73.8936435711719,216.1064250790565,6.86755344934055,,,,
1996-02,54.26952570526006,61.46800317808974,,,,,,,,,,,50.99010632833764,25.09162999996844,0.0,25.01631659413703,,,,
1996-03,38.73481973561786,80.79940835027637,,,,,,,,,,,0.0,17.72799760803579,0.0,164.2985192955995,,,,
1996-04,32.82089211963632,32.55274702265519,,,,,,,,,,,0.0,33.52960487393553,35.86834109732008,41.08170453779135,,,,
1996-05,50.1316772693934,73.51455070913461,,,,,,,,,,,0.0,40.23775978363452,89.29246366936778,119.228409717787,,,,
1996-06,99.4493682629703,63.9377079765643,,,,,,,,,,,0.0,67.93277134527659,133.7321551999082,76.81317091132318,,,,
1996-07,60.06652472456101,31.01529210152843,,,,,,,,,,,52.94047455572493,34.25972221499991,95.34048638512058,23.56833972863898,,,,
1996-08,94.31456923569272,55.47461503713659,,,,,,,,,,,51.70772553203737,161.1435466110499,52.05993437077308,0.0,,,,
1996-09,35.26353440766687,44.56076891287175,,,,,,,,,,,48.81009453603914,60.04717976441722,0.0,72.88429515304945,,,,
1996-10,12.71273240204893,55.9916861995798,,,,,,,,,,,0.0,0.0,151.3804652559832,20.11828218202951,,,,
1996-11,61.97129882011341,45.10341712866499,,,,,,,,,,,107.0311206727319,34.76153409807568,0.0,33.10495457501147,,,,
1996-12,87.03783683427112,55.21658313601579,,,,,,,,,,,107.1024747531803,60.3620641644716,0.0,118.2624598275357,,,,
1997-01,53.72020313199438,18.24567679260669,,,18.32950604768968,13.70339720953299,,17.33741256708819,,,,16.016451628611335,149.2214632386819,45.95905805580183,0.0,0.0,,,,
1997-02,79.55010193982154,55.57812913553981,,,16.48272930689336,54.27563091766881,,3.899168679395781,,,,35.37918011228109,78.7147626834326,83.95559017693257,0.0,26.4383483038268,,,,
1997-03,21.41655330282274,45.65939728807044,,,0.0,13.40495661694787,,27.15148840568961,,,,6.702478308473935,0.0,11.06835815782223,91.725744899906,34.31209459924413,,,,
1997-04,52.34511335216641,77.6409173816176,,,0.0,52.24495912246351,,34.26589264612514,,,,26.122479561231756,0.0,0.0,162.4758384008433,46.37339464177938,,,,
1997-05,59.25409465755109,48.02798661854423,,,15.48175384291198,26.10666805884348,,27.19293950081751,,,,20.79421095087773,0.0,87.15356410328407,96.65738304839344,17.22277770172107,,,,
1997-06,56.84010316610604,50.79985270106419,,,51.38039020128601,58.41661299118455,,11.90720709167506,,,,54.89850159623528,78.32673216316218,65.82317357465507,0.0,103.9179968562806,,,,
1997-07,73.75854476250555,50.6682681701815,,,16.91097047738755,78.96083029420467,,7.102422738846911,,,,47.93590038579611,143.7002062941735,64.14364644223491,85.08225389787333,40.26435778957757,,,,
1997-08,56.85861345455361,43.04351012173166,,,0.0,13.85116004864187,,14.65670126611827,,,,6.925580024320935,0.0,23.55795538731934,50.49078570838085,24.18178856606543,,,,
1997-09,49.86686137856022,65.36476532875773,,,39.75561480649003,60.24218958063059,,8.234407241436609,,,,49.99890219356031,46.31533151024572,22.79122844141071,197.0265593476175,63.6838979169794,,,,
1997-10,142.1189255921739,60.92791498704986,,,57.79492081318189,52.71101584969334,,31.92860665598091,,,,55.252968331437614,140.8637877466289,174.2530804695173,136.3437301211215,5.179071005253074,,,,
1997-11,133.2881736436281,92.4409930851978,,,13.7491890308288,13.16600908366894,,29.86960193197992,,,,13.45759905724887,395.2018884835864,42.60416867603895,187.9583065037027,82.5795505278803,,,,
1997-12,143.6182511624697,72.95733226297898,,,0.0,28.65618271945016,,33.2596839551531,,,,14.32809135972508,159.5920923417166,150.6443189960607,100.1375842537057,56.18810074972392,,,,
1998-01,17.42665839540961,44.99168712275725,,,0.0,35.3480322327894,,5.928306582482079,,0.0,,17.6740161163947,0.0,23.09540888653077,56.57346188520571,48.26452455383828,50.66288452888547,6.74767152973979,,
1998-02,65.88307337925852,35.44327359856879,,,0.0,62.31050636842101,,51.39832767711005,,77.69632368057604,,31.155253184210505,0.0,19.92094210219759,0.0,59.56597436909612,0.0,63.17094579076061,,
1998-03,53.64581713697108,77.46567686365641,,,0.0,50.67621972116639,,49.83684692568487,,46.27860362521888,,25.338109860583195,58.93082279941735,33.27101054923142,38.17181254393697,25.94809425101079,0.0,28.93196249096827,,
1998-04,52.93189958745992,49.85244494066403,,,0.0,35.04688538997997,,0.0,,78.4732606898158,,17.523442694989985,65.61885526353407,68.60762824170445,0.0,20.8661531866739,0.0,0.0,,
1998-05,73.9233670061525,37.90524990077455,,,56.22510275876104,75.2314367860001,,9.570551010466088,,112.3984377686955,,65.72826977238057,167.3256633919558,60.21820039242956,0.0,23.07153638292717,0.0,7.926536145285421,,
1998-06,46.41023304306351,48.65620614024589,,,99.699499018821,37.51446568489447,,11.49735327082574,,119.4086951704061,,68.60698235185774,197.3632827147058,35.23884339473393,57.21261244696225,26.42274908388739,0.0,15.21201897349486,,
1998-07,22.39954794048118,72.89686406990636,,,49.76037073238125,97.05863647553056,,38.91330011260234,,84.53842616145974,,73.4095036039559,0.0,40.26101988157595,153.6104352092675,47.9593884646066,41.43904667767982,19.29700062809389,,
1998-08,62.89289502295393,26.02798525731248,,,62.02822452616171,131.7323653918368,,58.07901647901453,,37.71553963206571,,96.88029495899926,0.0,60.54800548952743,0.0,7.133593024751447,0.0,24.20573800821646,,
1998-09,80.82963268602033,50.53610034257186,,,0.0,50.68810754705088,,5.842355443012295,,114.7508662033159,,25.34405377352544,57.18455510112609,130.7901892334916,148.9365921813066,42.33484856625592,0.0,12.98293266636484,,
1998-10,85.0929274763543,31.66469273258515,,,0.0,69.43673566506651,,25.13789192735996,,79.41488518197734,,34.718367832533254,57.2434172268092,72.38055769105628,0.0,39.69512992242336,0.0,87.76903121859877,,
1998-11,56.36975879590459,89.91025303182889,,,0.0,103.0383030534127,,21.00911317308087,,0.0,,51.51915152670635,62.20579399982677,24.55232356897859,45.91147660456969,104.9314001034948,51.11975057166271,19.63074324903963,,
1998-12,62.23881599903836,14.81835319357236,,,147.5635097230653,22.41552680181023,,34.73222862975493,,208.3180713214009,,84.98951826243777,113.2161466735522,82.56877494472214,0.0,48.63591155903633,228.5906778963655,51.39296186972496,,
1999-01,49.08035185092726,26.23464484007067,,,0.0,113.0206977285412,,6.043936909713778,,29.7593326203983,,56.5103488642706,127.773500714007,52.50251743146752,92.71892863154766,34.68361749275354,0.0,0.0,,
1999-02,70.89070493804321,50.3893307773119,,,9.662648639795982,0.0,,35.75069065027549,,107.7132206009215,,4.831324319897991,114.5072787810196,95.53438976816116,102.8110837385202,36.15190692993746,0.0,4.397004341891548,,
1999-03,40.07160520627562,29.13449001255461,,,33.29777454245791,36.18871352697165,,11.45827803096035,,154.5856163325255,,34.74324403471478,0.0,80.31104536630248,97.84906932263316,33.37184200441153,0.0,16.27233341099018,,
1999-04,69.57601640938255,28.20596054711925,,,53.16569469650939,45.59340182677949,,10.94919227507104,,247.258447313286,,49.379548261644445,64.60159570946358,0.0,100.2146843339749,8.838665182200442,0.0,5.275293052366222,,
1999-05,116.0597631961113,27.03118140362487,,,64.56622813768628,89.59036650843298,,49.33174300786617,,126.2361185898191,,77.07829732305963,249.483635240941,136.0127934430753,0.0,16.89177846111831,111.955461708616,46.55449670491868,,
1999-06,47.55563696765384,38.4767372502112,,,62.05584991097971,103.7950595578322,,21.24609031261781,,79.48370224019395,,82.92545473440596,106.9598616043745,38.88702830935233,0.0,38.3254845769962,0.0,27.3486623735415,,
1999-07,95.92961455917302,31.71630031848738,,,176.3324723904215,0.0,,6.140207535492371,,58.62699984393074,,88.16623619521074,0.0,22.5230351819279,0.0,0.0,0.0,4.398633402675517,,
1999-08,121.3195773921064,40.75225570049059,,,0.0,48.69307685826636,,11.27775159446113,,93.54626867527594,,24.34653842913318,64.95460989366829,112.7862691927079,0.0,17.02407770500959,0.0,18.83096937737938,,
1999-09,132.819048726135,46.09530135788494,,,0.0,23.7210151615842,,37.95041596025069,,0.0,,11.8605075807921,0.0,85.64211800610806,136.3006925034916,7.531769367087944,32.42331541889692,29.07098390389327,,
1999-10,52.32506440056406,54.24636262706665,,,86.67508189887704,59.44007577147003,,36.67915288721108,,199.3582384288548,,73.05757883517353,0.0,55.41138260485959,78.91283619071577,14.75956779323615,0.0,43.94869566020519,,
1999-11,81.72870748014442,38.11462393432119,,,17.57147937598741,141.4348234657898,,24.78854425068876,,75.7247331999693,,79.5031514208886,0.0,23.25220052866608,0.0,72.0480617284393,0.0,36.8948001930644,,
1999-12,71.53982647313359,17.12003396615209,,,0.0,90.3502274732511,,35.16979429197064,,99.76931632581218,,45.17511373662555,113.6842708181165,72.10629763942134,0.0,28.27314575432899,0.0,40.23608126265157,,
2000-01,144.0945557005797,26.09944236558474,,21.8145908017704,45.32433180939977,83.47811323912494,,29.11699057209696,,35.15644909226167,,50.205678616765034,169.3999458066204,199.8907071128963,0.0,6.629026959964353,0.0,5.215976313349956,,
2000-02,61.01177908123316,34.12689280568094,,7.451416853349108,82.34473928705573,132.5986093873192,,78.59524139536884,,94.31969246925244,,74.13158850924134,0.0,53.4555491347378,0.0,30.7203994094665,61.07731985175086,82.78267852850837,,
2000-03,49.16624483057357,44.71563889934863,,4.324502033019431,34.84224654141396,10.22655741909073,,32.91243765136548,,0.0,,16.464435331174705,46.01999348194079,11.32294804029548,0.0,70.04177211834705,64.95482318034111,19.39715357730857,,
2000-04,104.1151709218123,49.49900696530742,,5.429741352636079,57.91531894793701,122.602049020661,,32.65631768878314,,96.30662595908332,,61.98236977374469,0.0,100.8161372322517,92.99716491352288,33.96529547533646,0.0,37.32579080479762,,
2000-05,91.30007203731336,31.98709904936067,,233.0932767330406,102.9751315245258,34.5296859544176,,53.60653049864802,,154.2961933595659,,123.53269807066131,74.82706666500722,82.74293104987277,77.05051050535425,36.93379712715797,0.0,62.51806970535073,,
2000-06,143.5342442138274,19.90779694411939,,22.9273717806628,11.53107636396309,68.70369975799156,,56.86139823732674,,101.7201573310505,,34.387382634205814,156.2845557720066,200.1014665007671,135.161058835516,24.11905260912204,365.575720080256,100.3797673478966,,
2000-07,113.9849282402518,13.41673719019792,,19.82211673921914,48.29036399935924,74.33357009314724,,35.59934104630554,,88.53686523666393,,47.48201694390855,400.886307032799,118.4711976726462,0.0,14.76439060482439,159.8197536139844,15.08565307806889,,
2000-08,80.5490955682094,25.98926220230963,,28.11014881188635,67.1679310342759,120.4173523728906,,54.27855880147464,,98.0054302313258,,71.89847740635095,0.0,87.85459881876189,0.0,51.27817583311604,0.0,61.71869568395371,,
2000-09,72.90950589191917,59.88477032694362,,35.93753434408922,123.4979511238334,59.69766726032374,,22.45786202015773,,0.0,,73.04438424274879,0.0,89.11555859295166,0.0,91.50102805767762,0.0,23.23353366489248,,
2000-10,98.11652177132586,40.76436150557711,,18.85899141965847,93.82496320273368,126.1465433603955,,19.49125034125911,,66.08299296392404,,79.61016599426254,0.0,81.00997226917582,0.0,48.23154363251565,188.7897830333759,11.61497762095216,,
2000-11,89.82158448554945,71.73954227424785,,56.63893998064121,43.03596591160634,113.5958152706412,,38.3554567519779,,111.9026908198615,,71.09024038762958,0.0,94.78808882687264,104.9886704995804,50.64716019225656,141.6831807513502,55.57126826946417,,
2000-12,125.2217889428305,38.03115703271116,,59.16425508746225,94.62492081413114,56.39621300351984,,28.95455738990838,,0.0,,70.06179630170442,195.9893562496745,156.061200912045,0.0,26.83630058595443,74.41464404738127,35.38506881573267,,
2001-01,229.2664790805768,33.98402120275751,,16.51245400703466,141.3085064198706,145.877605721394,,29.78474853503228,,272.3874058738406,,101.23285538276643,142.6131488058327,287.0561052872398,0.0,6.05718823626813,85.93785124924706,10.90450504493066,0.0,142.7914863055815
2001-02,81.05351432128303,14.08361833901085,,17.13093666141029,85.84097483266619,113.477391933874,,60.24696360907253,,77.33911668227978,,72.14976780931683,78.17167945036829,55.74813422530757,0.0,14.53567949235532,30.297570162694,8.06490550784973,91.59292747227576,79.05417700305503
2001-03,44.17199992399954,36.47826366554588,,38.127327915263,74.45905924367815,188.4359643534407,,17.82556200409877,,29.68877943732481,,100.34078383746062,76.0247522118894,37.41088400672494,0.0,45.31162300301723,187.7041876851045,3.583189862531341,73.41972757698295,118.308952692542
2001-04,126.0461950028324,79.18951390231342,,201.7128524515585,48.11025872737885,88.79768276763215,,36.06594343504016,,147.4665472430608,,112.87359798218984,292.5685339440432,215.7016418763147,0.0,93.66934845023134,173.7762277033258,9.864828800231894,47.68334100343781,110.1910795425049
2001-05,310.2353004867809,69.86707693517236,,21.80479275602037,89.56740341842877,193.8423847441541,,30.42127155622444,,136.4943339065235,,101.73819363953442,727.9481190526433,251.4862567455676,69.042452797033,74.94896149191233,77.23144595635459,22.87443242383969,0.0,98.04104794856995
2001-06,80.25724133883698,40.37249883484687,,34.18741199950581,15.47487918620739,106.6650323613974,,14.50119117116945,,29.61855999683918,,52.10910784903687,117.6973118218945,16.03487424097619,45.34852934375073,40.68575703022667,0.0,11.9577500128931,0.0,25.18704329648034
2001-07,127.9210739096281,44.8132225340699,,18.89873231488672,88.56312627379667,130.0023366208488,,40.96468521663554,,30.67792054547674,,79.15473173651073,129.6369115548711,131.7556384672652,0.0,72.18607785658786,31.46743707342629,66.26641980163203,0.0,31.22149272301936
2001-08,140.6228848851126,39.69508902258066,,33.64085511442264,12.10309436434733,138.8578480590294,,30.47473199531704,,0.0,,61.53393251259979,0.0,95.02700832610262,0.0,39.14196339917535,0.0,26.64386960475098,0.0,14.13552560195763
2001-09,113.6791777743614,63.81999152107561,,63.68908252345427,125.9948589056301,113.6676271722627,,45.23057490758833,,0.0,,101.11718953378237,0.0,89.83659125072784,0.0,97.20376190029448,30.99081137492451,15.16087719217119,132.3992629276281,38.11361415577304
2001-10,73.02404339508371,77.93203638511545,,47.86909295980892,24.1299209348035,160.0829820683004,,45.25070110785012,,0.0,,77.36066532097094,84.38843677669976,114.1287682209402,90.89303911520015,62.79206317323541,0.0,89.62362052851611,0.0,112.7782591668466
2001-11,101.5431603461096,46.94055839861772,,27.60676229929699,17.61315282026195,175.9079740109321,,34.40947756616437,,0.0,,73.70929637683035,54.4219892038518,86.65522630069891,0.0,43.55814135260191,71.78598677789061,40.97848242407792,38.89766405121151,40.70753562814302
2001-12,84.69289302114107,40.37903482469894,,12.16227131589468,33.5481875233605,120.8549230202976,,29.84432726868159,,70.44868846788312,,55.521793953184265,0.0,106.9543747394653,0.0,0.0,0.0,27.18530066182443,304.0591844937398,24.45998302170955
2002-01,127.2284965401978,26.51592503756952,,25.96606362798912,12.57412355944555,165.9560470337637,,34.14393754091417,,0.0,,68.16541140706612,98.15700900124808,160.9765939590646,97.86378346839597,17.92296003763635,44.65558762745935,74.15506616563806,0.0,226.9834222838888
2002-02,87.20681711756724,33.82055015096623,,14.53588219866029,53.04798510136138,172.8980027356886,,26.63591377588479,,111.1032234886237,,80.16062334523676,0.0,64.72834869350089,0.0,0.0,83.26917478495044,11.75120142932676,0.0,80.1149411364579
2002-03,99.38780394622854,40.81816348630053,,42.59615140328366,69.52999051021045,129.1192699430815,,21.26614336671803,,32.24183101612669,,80.4151372855252,132.7162691312242,54.9484043052808,0.0,40.88913899380216,0.0,25.70529091862906,51.46687343419474,76.0086178360995
2002-04,114.5970684884203,54.17131234430391,,54.82516432900389,23.4675248573463,207.5583115743091,,9.899881821850745,,29.04157506183582,,95.28366692021977,99.1182955878985,99.31927857487388,0.0,42.68850468386124,0.0,3.854406562460933,29.37623631635819,64.97029179406222
2002-05,89.64934530088688,47.86988850549442,,29.35181003218414,102.014310349367,141.3839907114936,,17.96831953244496,,0.0,,90.91670369768157,115.5778309611247,103.4167880789439,0.0,66.19196046695873,115.3036977386607,37.33645232952791,21.30155175687177,55.1954019511067
2002-06,84.87542666995546,26.73320479238562,,24.6571714267923,55.12176422367865,126.9728533566906,,25.47502290781315,,63.76133995246234,,68.91726300238719,145.4588415738415,69.56254494268435,97.20852919439191,15.13016228599361,0.0,59.7227458780101,30.08418105593448,67.16224093606601
2002-07,89.61162426162046,57.56738909259133,,27.27279230536472,14.89981704903724,174.4770456573043,,14.12574051795835,,98.62816385503636,,72.21655167056876,195.17150200473,70.51275646218775,122.0291652591966,31.54962364002229,28.04447001936155,17.27981857306587,0.0,95.52259156444296
2002-08,55.74925634817813,30.36468544699689,,27.17900566464751,32.88266647514455,96.90473461193488,,49.96500887942383,,94.15584335837298,,52.32213558390898,55.03724293585835,59.10684480057059,0.0,28.62926888341924,0.0,34.01317055396379,35.60772007197787,58.56684612061969
2002-09,65.35112997511551,63.20621069644379,,46.43951945322845,72.42032314688913,191.1658907737455,,29.58671797209444,,0.0,,103.34191112462103,83.42275297617844,51.85893710208073,0.0,77.30071813688784,0.0,54.29788104993467,41.50705855165385,53.20498497381077
2002-10,87.4127738907727,48.41938095511273,,27.28734999755754,71.17693310975989,86.25391985370402,,23.57666006803587,,109.9914637234482,,61.57273432034049,0.0,85.87423248839046,0.0,42.94815412979491,0.0,45.38720538037074,0.0,60.22605268162243
2002-11,103.4212947163716,55.91113170336261,,26.53072045778391,22.2391584026097,100.9906554708827,,16.1268255430024,,34.44393255170252,,49.92017811042544,204.2129864993604,90.95497912455572,122.3442435429169,75.19904505453223,0.0,13.16196914939131,58.86448778668369,84.30142639513215
