comm_i,comm_j,n_companies,exit_rate,failure_rate,risk_adjusted,avg_capital,geo_comp,type_comp,green_comp,stage_comp,size_comp,same_geo
3,24,154.0,6.493506493506493,8.441558441558442,-1.9480519480519494,7.712120225768184,0.11948770811889155,0.12115188866815084,0.01575985502844489,0.16151297189937788,10.253739155688447,1
6,8,173.0,4.046242774566474,3.4682080924855487,0.5780346820809257,8.142030186004002,0.6635054987875052,0.0441702714441644,0.07922325981016726,0.19194065956359976,7.866469954411096,0
6,24,99.0,5.05050505050505,8.080808080808081,-3.030303030303031,6.443423312934343,0.13659514125506844,0.005285299501076556,0.006736280479297249,0.26485149775515837,0.6979844393986729,1
7,24,146.0,5.47945205479452,5.47945205479452,0.0,9.582075614676718,0.11240787756496914,0.08839927460743785,0.0013144922773578572,0.3333987743520431,53.03123913959891,1
8,14,30.0,6.666666666666667,3.3333333333333335,3.3333333333333335,19.770103001628,0.6564701480293859,0.20274146364199466,0.03516235457544717,0.12810839326717713,61.26829775007906,0
8,23,28.0,7.142857142857142,0.0,7.142857142857142,20.400921614100184,0.6626450968505434,0.09084770101727033,0.08055382579590571,0.1738512610706754,3.226794428247686,0
8,24,37.0,0.0,0.0,0.0,9.425706750040085,0.624326154831154,0.0494486698823293,0.07248697933087002,0.29175367799690183,8.564454393809768,0
14,24,56.0,3.571428571428571,10.714285714285714,-7.142857142857142,13.679969998108888,0.2916080001614828,0.15411454810397202,0.10764933390631719,0.330291774958255,69.83275214388883,0
23,24,19.0,10.526315789473683,5.263157894736842,5.263157894736842,15.340362229102164,0.1434463633830964,0.041507883396702916,0.008066846465035695,0.20037781026210774,11.791248822057455,1
5,23,38.0,0.0,5.263157894736842,-5.263157894736842,9.364620498266783,0.599508135394688,0.1677314769688877,0.1288369543551922,0.09172103162168452,5.456471796964262,0
5,6,270.0,7.037037037037037,5.185185185185185,1.851851851851852,5.030071361684094,0.659632167072259,0.12155561965301656,0.13016752034093065,0.10042180332700196,16.549736179623046,0
5,9,42.0,7.142857142857142,2.380952380952381,4.761904761904761,7.845557647888215,0.6936695706632198,0.234792767925026,0.17194040263105437,0.22194923932873958,23.4137545443879,0
5,10,44.0,9.090909090909092,6.8181818181818175,2.2727272727272743,12.379001476559615,0.6636499306619942,0.10139426554887593,0.11676425693766732,0.11167555098675827,15.28156522025884,0
5,15,101.0,8.91089108910891,2.9702970297029703,5.94059405940594,7.003007856148482,0.5346304863721335,0.11714521578703622,0.021145452400613465,0.06889496907775489,12.624229406132116,0
6,9,81.0,4.938271604938271,8.641975308641975,-3.7037037037037033,7.673522363795584,0.3585334128889342,0.11518514583666802,0.041772882290123686,0.18285721717329878,39.963490724010946,1
9,15,16.0,12.5,0.0,12.5,13.999071829212454,0.6129666911590919,0.11960627570784801,0.1930858550316678,0.1871227227637119,36.037983950520015,0
1,12,127.0,5.511811023622047,7.874015748031496,-2.362204724409449,5.569812047981497,0.2142738889724375,0.022176050914795985,0.03149737786073182,0.07684022708805842,13.671618693155192,1
0,2,71.0,2.8169014084507045,1.4084507042253522,1.4084507042253522,3.9240771185164047,0.7113012709006157,0.19315844265867982,0.012762504772814083,0.48394297964639316,1.8323435569329316,0
0,4,119.0,3.361344537815126,0.8403361344537815,2.5210084033613445,5.8155520034323915,0.7157334152695453,0.19363160159789158,0.03886483886483887,0.5460384435306072,6.167052313159363,0
0,5,159.0,5.031446540880504,5.031446540880504,0.0,4.4866387369344665,0.7457300045253406,0.12166789804009386,0.05281524298865335,0.5185084750523635,17.41086982290741,0
0,6,331.0,3.625377643504532,4.229607250755287,-0.6042296072507551,5.283040362427195,0.15840295398129817,0.23955681543238186,0.07735227735227732,0.4489839811633076,0.8611336432843668,1
2,3,261.0,1.532567049808429,3.8314176245210727,-2.2988505747126435,5.168089321272699,0.5950772083919839,0.17421148364702932,0.11261091763283354,0.15839526859218553,12.249231916507073,0
2,4,314.0,3.5031847133757963,5.095541401273886,-1.5923566878980897,4.424648277087199,0.057434683984714206,0.0004891412089675609,0.026102334092024792,0.09043866799512965,7.999395870092295,1
2,9,26.0,3.8461538461538463,7.6923076923076925,-3.8461538461538463,8.9480251244482,0.6653848120253444,0.16308331418212774,0.13188766441521507,0.2071490602829354,42.65696792422824,0
2,16,53.0,1.8867924528301887,0.0,1.8867924528301887,8.107102935472145,0.6611754547370096,0.09492542080183143,0.10008846371838664,0.22526831001139716,30.06653461845334,0
2,21,38.0,5.263157894736842,7.894736842105263,-2.6315789473684212,7.987520897756193,0.6098383481439537,0.0016538469028578586,0.142221671052064,0.16597385069487317,13.431321503979168,0
4,16,75.0,2.666666666666667,1.3333333333333335,1.3333333333333335,9.119330402324184,0.6895518056027222,0.0954129523915717,0.12619079781041143,0.22125043996595026,22.067138748361046,0
5,21,50.0,12.0,2.0,10.0,9.07600255733329,0.6511824973837332,0.07182376685838257,0.18227440926790328,0.14140061217901245,5.811891875861175,0
6,16,88.0,3.4090909090909087,2.272727272727273,1.1363636363636358,10.069731156574907,0.6290479331734669,0.1428294169709581,0.009973681593295253,0.2538344431050787,27.373057418236044,0
6,21,68.0,8.823529411764707,5.88235294117647,2.9411764705882364,9.553007057484999,0.14629855710756526,0.05005293964282975,0.05210688892697263,0.21166732195876192,10.73784430376187,1
14,16,46.0,4.3478260869565215,2.1739130434782608,2.1739130434782608,17.06700639758792,0.6225163116481357,0.2982319178273281,0.10441193279231918,0.06496092598958307,41.761710286254115,0
16,21,23.0,8.695652173913043,0.0,8.695652173913043,19.246544858523123,0.5483767352170543,0.09328303317041023,0.042133207333677376,0.11275421213713299,16.635213114474173,0
1,18,124.0,4.838709677419355,6.451612903225806,-1.612903225806451,6.476553679495655,0.5315806594492587,0.15335213148179255,0.07945296430555387,0.08295219925784775,16.701706985036083,0
3,18,81.0,4.938271604938271,8.641975308641975,-3.7037037037037033,6.399347768968022,0.5983207794058671,0.20633720426616026,0.12256573172129713,0.07084991750951097,11.300912852085803,0
5,18,84.0,4.761904761904762,3.571428571428571,1.1904761904761907,4.409718879697539,0.09853568293821868,0.040730607734046104,0.030097924127375678,0.08969682224570139,18.29489431541907,1
5,24,54.0,1.8518518518518516,1.8518518518518516,0.0,7.751416943350766,0.5867621623533613,0.12678591562003427,0.1369038008202279,0.18908251031973985,17.247720619021717,0
10,18,18.0,11.11111111111111,11.11111111111111,0.0,8.053891534391534,0.6813215185058463,0.060864313224328184,0.08666633281029164,0.09546325879736643,3.013329095160234,0
10,24,19.0,5.263157894736842,5.263157894736842,0.0,15.239338763575605,0.5836921161401424,0.025621302493405836,0.020139543882560604,0.23858825429806402,1.9661553987628784,0
18,23,11.0,0.0,18.181818181818183,-18.181818181818183,12.925445665445665,0.5538744199384341,0.12762668434857158,0.09873903022781655,0.1200382966191748,12.838422518454811,0
18,24,18.0,5.555555555555555,5.555555555555555,0.0,7.587581569664902,0.5531004985870678,0.08639678759216096,0.10680587669285224,0.19392651083510043,1.0471736963973557,0
0,11,42.0,4.761904761904762,2.380952380952381,2.380952380952381,6.457669478438229,0.6663759016150298,0.22404645302758402,0.08096568522100434,0.5413459351022588,29.77526062553091,0
0,18,9.0,0.0,0.0,0.0,13.837619047619047,0.7049945541625936,0.1614104896702729,0.022717318861277674,0.5617435393265534,0.8840244925116618,0
0,19,6.0,0.0,0.0,0.0,25.27696428571429,0.7957824588228581,0.02527904785676431,0.003986789337107837,0.5900232947473147,176.26565561810384,0
11,18,27.0,3.7037037037037033,3.7037037037037033,0.0,5.004342445620224,0.6432800314461593,0.06494622961521584,0.10368300408228201,0.06579860406290457,30.65928511804257,0
11,19,19.0,5.263157894736842,0.0,5.263157894736842,18.787607843137256,0.7144935478046999,0.20027973703315732,0.0769788958838965,0.16101852365135463,146.49039499257293,0
18,19,5.0,0.0,0.0,0.0,30.57992857142857,0.7778290378002285,0.13700721773240349,0.026704108198385514,0.16755299400976925,177.1496801106155,0
0,12,73.0,2.73972602739726,4.10958904109589,-1.3698630136986298,4.889946533790284,0.2987724487208234,0.28755197876305644,0.025238267583544385,0.5188530897758368,2.1460637993692266,1
3,12,102.0,1.9607843137254901,8.823529411764707,-6.862745098039216,6.297190281718991,0.14054722583446122,0.0760234272199125,0.07461014527647507,0.18019239181195956,8.270824560204915,1
12,14,27.0,3.7037037037037033,14.814814814814813,-11.11111111111111,9.664435278713055,0.22370719908335548,0.10915868834582981,0.16649962415434735,0.1619581749246586,67.8498375484053,0
12,18,13.0,7.6923076923076925,0.0,7.6923076923076925,13.16360522810523,0.48598093302271655,0.13142851092300867,0.04795558644482206,0.14118418188743326,3.0300882918808885,0
9,19,9.0,0.0,0.0,0.0,36.18145117845118,0.7320299074130371,0.3257710168970871,0.11513837030529317,0.12080690080270677,135.44103125080852,0
8,11,53.0,9.433962264150944,3.7735849056603774,5.660377358490567,7.770446560384059,0.6515304954903564,0.027937469485398544,0.07560985194144024,0.13057377913763887,21.047657027835445,0
8,21,31.0,3.225806451612903,3.225806451612903,0.0,6.429832284382284,0.5897250455682665,0.005891065931197964,0.027116370883194633,0.11967146841577017,2.8713743493507735,0
11,21,26.0,11.538461538461538,0.0,11.538461538461538,17.296909587207665,0.5952546724435872,0.03382496740727825,0.04849348105824561,0.11019190081812297,18.17628267848467,0
6,26,10.0,10.0,0.0,10.0,12.69504761904762,0.6342617264526099,0.10561575148499229,0.11447116419492112,0.1945805602991331,4.711657114587393,0
8,26,12.0,8.333333333333332,0.0,8.333333333333332,12.185458485958485,0.6011162942515273,0.06164995892074483,0.19369442400508838,0.109252954524811,3.1548128398237036,0
14,26,19.0,5.263157894736842,0.0,5.263157894736842,12.92458395989975,0.33919387577778803,0.26247698087993093,0.22885677858053555,0.16982703553705444,64.42311058990276,1
16,19,18.0,22.22222222222222,0.0,22.22222222222222,22.989799783549785,0.20066854896371575,0.07552785115142481,0.08333916960846473,0.13197521989068092,148.03146455658342,1
6,17,25.0,4.0,4.0,0.0,8.51079746031746,0.5950742024873571,0.030373862483919038,0.054160499186677175,0.1500045990091983,33.184899120826685,0
16,17,9.0,0.0,0.0,0.0,17.585357142857145,0.6731033575365696,0.11281592938011487,0.06413418077997242,0.209769481993408,5.811841702590641,0
19,21,7.0,28.57142857142857,0.0,28.57142857142857,22.184683673469387,0.6925036344046142,0.16745885645296493,0.1254723769421421,0.17046909150228598,164.66667767105758,0
1,17,60.0,8.333333333333332,3.3333333333333335,4.999999999999998,7.917917624521073,0.5124060351001631,0.10299989606761065,0.03354386727867606,0.10144507071105124,18.22835027158663,0
4,17,70.0,10.0,0.0,10.0,6.469984004884004,0.09305690477809715,0.017553242197534992,0.062056617030439014,0.017296184853342295,27.878980450951687,1
14,17,14.0,14.285714285714285,7.142857142857142,7.142857142857142,17.12275,0.2759655311408285,0.1892222038008907,0.1685461135722916,0.208027422559224,35.94986858366347,1
17,23,9.0,22.22222222222222,11.11111111111111,11.11111111111111,19.348703703703706,0.5325501847089631,0.07709808997960349,0.052829933200938727,0.10013152784617076,22.0916347381679,0
4,11,147.0,6.122448979591836,6.802721088435375,-0.6802721088435382,4.961262088921179,0.644738688547051,0.03168088809596521,0.11983052408584322,0.07442692462781442,23.608208312371545,0
11,16,36.0,2.7777777777777777,2.7777777777777777,0.0,10.05131891204034,0.6430364606564457,0.1267960096082516,0.0063602737245682306,0.17265928136920272,1.541069564010499,0
2,12,43.0,4.651162790697675,16.27906976744186,-11.627906976744185,7.602011943618734,0.48417022709662016,0.09888069542584124,0.038000772356358466,0.10871174396173913,3.9784073563021582,0
2,13,61.0,3.278688524590164,4.918032786885246,-1.639344262295082,10.057885444947209,0.140974735024961,0.025675011641392822,0.06142347343378276,0.1371793502589993,220.19857533082066,1
12,13,15.0,6.666666666666667,0.0,6.666666666666667,19.151400432900427,0.38120636031933314,0.12435392365589064,0.023422701077424293,0.1191328955793139,216.2201679745185,0
10,21,26.0,15.384615384615385,0.0,15.384615384615385,11.310682844932844,0.5493344040134149,0.029734741168436978,0.06551015233023598,0.11239342009996675,9.469673344397664,0
4,26,40.0,7.5,7.5,0.0,7.010986615948155,0.1809820647434102,0.05791456161556671,0.0017459520221950698,0.09748643777948054,0.5942615552876038,1
8,19,13.0,15.384615384615385,0.0,15.384615384615385,26.419686507936504,0.17565927665963693,0.17319066679436693,0.15258874782533674,0.14337945086347514,167.53805202040837,1
19,23,8.0,12.5,12.5,0.0,45.385221861471855,0.7646222754426176,0.26081856272929244,0.07203492202943103,0.1923571177379652,164.31125759216067,0
5,12,55.0,5.454545454545454,9.090909090909092,-3.6363636363636376,4.739832466144966,0.5263840783066981,0.17150390312204172,0.07805351057219774,0.1096319264050302,15.264806023538185,0
5,17,47.0,8.51063829787234,4.25531914893617,4.25531914893617,6.996435990338162,0.12581254537631556,0.09142246129513874,0.07600702115425349,0.06256851354072765,16.63516294120364,1
12,17,8.0,12.5,12.5,0.0,14.199416666666666,0.463937215284833,0.08092395305249844,0.0020464894179442437,0.14511942158951335,31.899968964741824,0
8,10,29.0,3.4482758620689653,3.4482758620689653,0.0,6.445960884353743,0.11519473031431311,0.023846322299778788,0.09262652321343062,0.13836246460036605,6.598298995046891,1
11,12,22.0,4.545454545454546,4.545454545454546,0.0,4.347882034632034,0.5751969405827769,0.06683597254621075,0.05572741763745995,0.08960190899460432,27.62919682616168,0
11,26,6.0,0.0,0.0,0.0,7.062555555555555,0.6197790046616725,0.08947517975675645,0.11808457206364814,0.09934118791815906,24.202469867659147,0
9,11,23.0,0.0,4.3478260869565215,-4.3478260869565215,11.837435923979399,0.5606329841589652,0.13129799662974936,0.038159474421396666,0.19711986722670058,11.049363741764402,0
11,23,19.0,5.263157894736842,10.526315789473683,-5.263157894736842,10.023017752715122,0.5895530015952799,0.0630057029220122,0.004943973854465469,0.0798558575494939,17.82086259958776,0
4,8,97.0,5.154639175257731,7.216494845360824,-2.0618556701030926,5.337245847865584,0.7163995400900196,0.003745370424778781,0.19544037602728345,0.15261212695468238,2.5605512845361,0
2,26,16.0,6.25,6.25,0.0,7.83121875,0.15516714629467235,0.057424639638530825,0.02435638206982972,0.14096270696441823,7.405134314804691,1
9,26,5.0,40.0,0.0,40.0,31.056938461538465,0.6490510616531788,0.21924603984517682,0.1562440464850448,0.25961174030687245,35.25183360942355,0
0,24,59.0,3.389830508474576,5.084745762711865,-1.694915254237289,4.280554346467659,0.2408385940457853,0.2445908871883188,0.08408855783157457,0.6007314269047902,0.16314920388569387,1
4,24,77.0,7.792207792207792,10.38961038961039,-2.5974025974025974,6.737235422355423,0.5593869302669503,0.05318788935547461,0.12295339669641343,0.15538303007647833,6.003903109273669,0
21,24,23.0,8.695652173913043,13.043478260869565,-4.3478260869565215,18.332052603193905,0.1859104025856816,0.0553293753495145,0.04537060844767538,0.23892172133941697,11.435828743160542,1
4,10,90.0,4.444444444444445,4.444444444444445,0.0,5.45354755755608,0.6753679357238275,0.02759030364106396,0.10281385281385283,0.12647369990789306,4.037747710510791,0
11,24,33.0,12.121212121212121,12.121212121212121,0.0,9.69794303171576,0.5927996333548929,0.02152976616044175,0.0031228726105702264,0.21008024047362725,29.612111421645213,0
10,11,51.0,0.0,7.8431372549019605,-7.8431372549019605,4.79185248447205,0.5961164731562593,0.004092659740134493,0.017016671271990375,0.0687678212194663,27.645956022882338,0
4,12,73.0,6.8493150684931505,8.21917808219178,-1.3698630136986294,4.932248170480313,0.49795113476842656,0.09839247357851856,0.06410310644838325,0.1523882032629377,4.020988513790137,0
6,12,100.0,3.0,11.0,-8.0,3.7215356767075516,0.1742695767378787,0.05062182406839196,0.05211400976873293,0.1294021372338564,1.2849301560848598,1
6,18,50.0,4.0,4.0,0.0,4.321863925190455,0.61877022709417,0.08113510101776181,0.10006959621355499,0.1517385222444681,1.7451581357960286,0
12,21,13.0,0.0,30.76923076923077,-30.76923076923077,4.919422660672661,0.1885941420816916,0.10052493648040634,0.10422089869570555,0.12148188494672128,9.45291414767701,1
18,21,15.0,13.333333333333334,0.0,13.333333333333334,6.7366286676286675,0.618714043971626,0.031169744096556852,0.15217648514052762,0.1153983478441638,12.483002439557898,0
2,17,15.0,0.0,6.666666666666667,-6.666666666666667,6.24706349206349,0.08401142192218078,0.018044318088586583,0.035954282938414225,0.09561322526609024,35.87837632104398,1
2,23,34.0,5.88235294117647,11.76470588235294,-5.88235294117647,6.96402793938088,0.5575886472606635,0.09506185193149784,0.08878421613935294,0.13406800328204443,13.78674158287608,0
15,16,25.0,12.0,0.0,12.0,6.165526887464387,0.5110430282593459,0.13843780805862266,0.16128665433483938,0.19538919748614147,23.447550644745114,0
12,16,12.0,8.333333333333332,0.0,8.333333333333332,11.730767857142858,0.5952639696338864,0.19253842323037915,0.06208769136202818,0.14881349544301176,26.088127262151183,0
2,15,73.0,6.8493150684931505,1.36986301369863,5.47945205479452,2.92291393864763,0.525535728527903,0.04395308857822002,0.061198190616452736,0.08352038838755547,6.618983973708227,0
2,18,72.0,4.166666666666666,6.944444444444445,-2.7777777777777786,3.7530745265625125,0.07516887959151437,0.03282293756975728,0.009954814088463593,0.10289241577402276,0.9483190644212698,1
12,15,24.0,4.166666666666666,0.0,4.166666666666666,3.2601597282072117,0.5526834184194858,0.05506880195831679,0.09919896297281121,0.06279016935948664,2.6405766174060687,0
15,18,27.0,7.4074074074074066,0.0,7.4074074074074066,3.6366902356902355,0.5601788057493851,0.07669916377849598,0.05124337652798914,0.1360834171468128,5.670664909286957,0
16,24,23.0,8.695652173913043,4.3478260869565215,4.3478260869565215,12.767723802767284,0.5952322012153156,0.14803689300684358,0.003237401113998004,0.3332490575697579,28.071041857634714,0
2,10,49.0,4.081632653061225,2.0408163265306123,2.0408163265306123,3.7409800724637687,0.6482049977402718,0.028081227514620676,0.07671151872182805,0.13252711225130223,3.961648159581504,0
10,16,29.0,3.4482758620689653,3.4482758620689653,0.0,11.502933771209634,0.11935688114605227,0.12275046949618221,0.023376944996558607,0.14102467456250262,26.10488645887184,1
2,11,99.0,2.0202020202020203,4.040404040404041,-2.0202020202020203,3.4902124133176766,0.6308760552251905,0.03217173228703956,0.09372818999381842,0.0730285725305817,31.607604182463838,0
9,24,19.0,5.263157894736842,10.526315789473683,-5.263157894736842,9.67342334342644,0.3201982812750326,0.10993524151893205,0.03503660181082644,0.37451508552747614,40.66147516340962,1
19,24,6.0,0.0,0.0,0.0,9.801833333333333,0.7415294843880378,0.2210449815601496,0.08010176849446672,0.3288662462812389,176.10250641421814,0
16,18,19.0,0.0,0.0,0.0,4.676405166624696,0.6903974935673595,0.06227130674518093,0.11004327780685025,0.1819237399176059,29.11821555403207,0
0,15,45.0,4.444444444444445,0.0,4.444444444444445,4.622734684065934,0.6907728397959652,0.23531014564386651,0.07396069538926682,0.5091935260870696,4.786640416775295,0
8,12,24.0,4.166666666666666,4.166666666666666,0.0,7.511196428571428,0.6332783563203991,0.09466833640546407,0.13133726957890018,0.13859205204285338,6.5815397983262365,0
2,24,29.0,3.4482758620689653,3.4482758620689653,0.0,5.0673336306550585,0.5495519911426978,0.053678152025297375,0.09685106260438864,0.2259361459102112,1.9954927608186255,0
13,24,21.0,9.523809523809524,0.0,9.523809523809524,8.614424797424798,0.45588012258463184,0.07927905481796706,0.035427589170605886,0.33733704218272226,218.20308257000204,0
12,24,17.0,0.0,17.647058823529413,-17.647058823529413,4.316920231729055,0.11577586006711386,0.04534310560318543,0.05885029024803018,0.2829065875206158,1.9829145954835328,1
9,12,16.0,0.0,18.75,-18.75,1.8261415343915346,0.36143832590198643,0.0647588888244994,0.09388689205885661,0.16969352576518215,38.678560567926084,1
12,23,23.0,0.0,4.3478260869565215,-4.3478260869565215,3.2358611111111113,0.10414043574028649,0.0038388474433275156,0.05078344378299448,0.10745700145346865,9.808334226573923,1
15,21,17.0,17.647058823529413,0.0,17.647058823529413,6.221490573152337,0.5873825109704809,0.045605333313652005,0.20341986166851675,0.14299940129449581,6.812337530270941,0
8,18,12.0,0.0,0.0,0.0,3.771247023809524,0.7206604938117908,0.0370559544941604,0.17929285602372225,0.10923304319556053,9.611628090207125,0
10,12,14.0,0.0,0.0,0.0,4.066406746031746,0.585141822942388,0.07091761819932436,0.038710746365469575,0.11227729281370646,0.0167591967206544,0
10,17,8.0,0.0,0.0,0.0,6.134149659863945,0.6698891571750247,0.01004015937198241,0.040757235783413816,0.11612582662821706,31.91672816146248,0
8,15,31.0,3.225806451612903,0.0,3.225806451612903,2.4585231074481078,0.5224850178430188,0.03972115808736001,0.2305362325517114,0.1762927212761724,3.9409631809201677,0
8,17,11.0,0.0,0.0,0.0,4.08639393939394,0.7075341410585176,0.01380821010928748,0.13338375899684443,0.14981261010620486,25.318429166415587,0
11,17,11.0,0.0,18.181818181818183,-18.181818181818183,6.68221212121212,0.6434831090785667,0.014132723246558607,0.057773907055404194,0.06652237410400808,4.270772138580142,0
17,24,7.0,14.285714285714285,14.285714285714285,0.0,9.438404761904762,0.5309955750491666,0.035655893810054864,0.06089677966597442,0.1560251772510194,33.88288356022536,0
16,26,10.0,0.0,0.0,0.0,4.58024358974359,0.5789060618702159,0.03768786166407206,0.12444484578821637,0.15586205588364327,22.661400303648648,0
11,15,47.0,6.382978723404255,0.0,6.382978723404255,2.564183428300095,0.5607011854083939,0.011791886647967388,0.15492638061027114,0.07274270694360814,24.988620208755613,0
15,23,12.0,8.333333333333332,0.0,8.333333333333332,3.697293981481481,0.6006025352620386,0.051235562219877614,0.14998240675580568,0.0883622453085567,7.167757609167854,0
15,24,20.0,5.0,0.0,5.0,4.108611431623933,0.5533944014914635,0.009739218190270325,0.15804925322084137,0.2432809104119086,4.6234912128896015,0
18,26,9.0,0.0,11.11111111111111,-11.11111111111111,4.463777777777778,0.20773956700376037,0.024639501545544597,0.014401567981366128,0.08340536796439994,6.456815250383421,1
15,17,13.0,7.6923076923076925,0.0,7.6923076923076925,2.5274743589743585,0.5552102211500267,0.025922034368962014,0.09715247355486696,0.12211472200548927,29.259392347335755,0
2,19,17.0,0.0,5.88235294117647,-5.88235294117647,3.7013820105820106,0.7474939435660815,0.16906924168608864,0.01674929410992192,0.20127730469148022,178.09799917503676,0
15,26,10.0,0.0,0.0,0.0,1.6743,0.45473547231506917,0.10119377016306103,0.036841808546623014,0.14503511003659406,0.7861503410964641,0
10,26,11.0,0.0,27.27272727272727,-27.27272727272727,0.7808030303030301,0.5618430039892279,0.08540426758856377,0.10106790079165777,0.12619260788223488,3.4434861552231872,0
17,18,8.0,0.0,0.0,0.0,1.655469387755102,0.06641695986131554,0.05084557909575147,0.045909097026877815,0.052881876605336504,34.93005725662271,1
